replication,availability,failures,effective_supply_aircraft_hours,fulfillment,requested,started,completed,aborted,cancelled,aircraft_sorties,completed_aircraft_sorties,preparation_aircraft_hours,ready_aircraft_hours,all_completed,out_aircraft_hours,on_station_aircraft_hours,return_aircraft_hours,abort_return_aircraft_hours,successful,requested_aircraft_sorties,successful_aircraft_sorties,started_rate,success_rate,completion_rate,all_successful
458,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
459,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
460,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
461,0.9879032751931286,1,51.3979800700537,0.9518144457417351,9,9,8,1,0,18,16,15.0,183.61816318556734,0,9.0,34.3979800700537,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
462,0.9976815003000028,1,51.317606862576575,0.9503260530106773,9,9,8,1,0,18,16,15.0,186.51466522382424,0,9.0,34.317606862576575,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
463,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
464,0.9943007980969788,1,49.11139832260457,0.9094703393074921,9,9,8,1,0,18,16,15.0,187.74723152932532,0,9.0,32.11139832260457,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
465,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
466,0.9666289660324989,2,49.64111838086933,0.9192799700160987,9,9,7,2,0,18,14,15.0,179.047148551084,0,9.0,33.042868951682024,9.0,1.4017505708126947,8,18,16,1.0,0.8888888888888888,0.7777777777777778,0
467,0.997407907686233,1,51.37152641410999,0.951324563224259,9,9,8,1,0,18,16,15.0,186.38195099952512,0,9.0,34.37152641410999,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
468,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
469,0.9566781841018331,1,47.04663404265588,0.8712339637528866,9,8,7,1,1,16,14,13.5,180.5,0,8.0,32.0,8.0,0.9533659573441184,8,18,16,0.8888888888888888,0.8888888888888888,0.7777777777777778,0
470,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
471,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
472,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
473,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
474,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
475,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
476,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
477,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
478,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
479,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
480,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
481,0.9858412379098058,2,46.19560621425812,0.8554741891529282,9,9,7,2,0,18,14,15.0,187.72667030376596,0,9.0,30.195606214258117,9.0,2.0,7,18,14,1.0,0.7777777777777778,0.7777777777777778,0
482,0.9886410342520894,1,48.86122355723057,0.9048374732820477,9,9,8,1,0,18,16,15.0,186.43678252875588,0,8.861223557230574,32.0,8.861223557230574,0.8612235572305735,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
483,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
484,0.9945228515942728,1,50.41091922416554,0.9335355411882508,9,9,8,1,0,18,16,15.0,186.51166203498502,0,9.0,33.41091922416554,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
485,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
486,0.9965589456888844,1,50.63881522935401,0.9377558375806297,9,9,8,1,0,18,16,15.0,186.87016112904467,0,9.0,33.63881522935401,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
487,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
488,0.9594651112980119,1,50.46191646363954,0.9344799345118433,9,9,8,1,0,18,16,15.0,176.3640355901879,0,9.0,33.46191646363954,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
489,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
490,0.9861531246042444,1,48.1636090332005,0.8919186858000093,9,9,8,1,0,18,16,15.0,186.76668633622162,0,8.163609033200501,32.0,8.163609033200501,0.16360903320050113,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
491,0.9898416708619343,1,50.28044312567074,0.9311193171420508,9,9,8,1,0,18,16,15.0,185.29395808256632,0,9.0,33.28044312567074,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
492,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
493,0.9687370550687613,1,46.57539689478013,0.8625073499033357,9,8,7,1,1,16,14,14.0,183.92087496502313,0,8.0,31.575396894780127,8.0,1.0,7,18,14,0.8888888888888888,0.7777777777777778,0.7777777777777778,0
494,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
495,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
496,0.9695953534987142,2,49.025925586381064,0.9078875108589086,9,9,7,2,0,18,14,15.0,180.39538581404577,0,9.0,32.67022640078676,9.0,1.644300814405696,8,18,16,1.0,0.8888888888888888,0.7777777777777778,0
497,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
498,0.9696305533104856,3,43.898075330105094,0.8129273209278721,9,9,6,3,0,18,12,15.0,185.04286792631507,0,8.81192704774756,28.899533428609388,8.811927047747574,2.6253121939994273,7,18,14,1.0,0.7777777777777778,0.6666666666666666,0
499,0.9846424660662403,1,50.728938122599374,0.9394247800481366,9,9,8,1,0,18,16,15.0,183.34809210447784,0,9.0,33.728938122599374,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
500,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
501,0.9619439053111409,2,41.18059027151736,0.7626035235466178,9,8,6,2,1,16,12,14.0,186.85925445809121,0,8.0,27.180590271517357,8.0,2.0,6,18,12,0.8888888888888888,0.6666666666666666,0.6666666666666666,0
502,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
503,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
504,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
505,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
506,0.9943515681213958,1,49.83067197157645,0.9227902216958602,9,9,8,1,0,18,16,15.0,187.04257964738554,0,9.0,32.83067197157645,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
507,0.9977535904431147,1,49.9945402064795,0.9258248186385093,9,9,8,1,0,18,16,15.0,187.85849384113754,0,9.0,32.9945402064795,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
508,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
509,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
510,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
511,0.9969102124855191,1,50.8735052442673,0.942101948967913,9,9,8,1,0,18,16,15.0,186.73663595156222,0,9.0,33.8735052442673,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
512,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
513,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
514,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
515,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
516,0.994432081087929,1,49.392399823948914,0.9146740708138688,9,9,8,1,0,18,16,15.0,187.5040395293746,0,9.0,32.392399823948914,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
517,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
518,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
519,0.9906744875264748,1,52.25860869111668,0.967752012798457,9,9,8,1,0,18,16,15.0,183.55564371650803,0,9.0,35.25860869111668,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
520,0.9904528872721647,2,49.21892749781476,0.911461620329903,9,9,7,2,0,18,14,15.0,186.38057023645467,0,9.0,32.52079509804277,9.0,1.3018676002280074,8,18,16,1.0,0.8888888888888888,0.7777777777777778,0
521,0.9746867650505675,2,38.08728597510802,0.7053201106501484,9,8,6,2,1,16,12,14.0,193.6225023594554,0,8.0,24.087285975108017,8.0,2.0,6,18,12,0.8888888888888888,0.6666666666666666,0.6666666666666666,0
522,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
523,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
524,0.9840667350076973,1,52.88665117770529,0.9793824292167647,9,9,8,1,0,18,16,15.0,181.0245685045115,0,9.0,35.88665117770529,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
525,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
526,0.995272612894404,1,52.88324772783429,0.9793194023673016,9,9,8,1,0,18,16,15.0,184.25526478575406,0,9.0,35.88324772783429,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
527,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
528,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
529,0.9732235919382496,1,43.48909218754552,0.8053535590286208,9,8,7,1,1,16,14,14.0,188.29930229067037,0,8.0,28.489092187545523,8.0,1.0,7,18,14,0.8888888888888888,0.7777777777777778,0.7777777777777778,0
530,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
531,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
532,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
533,0.9999568597856017,1,48.01677726966488,0.8891995790678681,9,9,8,1,0,18,16,15.0,190.962409713756,0,8.016777269664878,32.0,8.016777269664878,0.016777269664878247,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
534,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
535,0.9761511885343377,3,42.66137281441446,0.7900254224891567,9,9,6,3,0,18,12,15.0,187.97016948347482,0,9.0,27.661372814414463,9.0,3.0,6,18,12,1.0,0.6666666666666666,0.6666666666666666,0
536,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
537,0.9930740164704611,1,48.07452542954023,0.8902689894359302,9,9,8,1,0,18,16,15.0,188.89352859918245,0,8.074525429540234,32.0,8.074525429540234,0.074525429540234,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
538,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
539,0.9922282912218413,1,50.863549898291964,0.9419175907091104,9,9,8,1,0,18,16,15.0,185.39819797359837,0,9.0,33.863549898291964,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
540,0.9783490536280668,1,50.95394723566545,0.9435916154752861,9,9,8,1,0,18,16,15.0,181.31058020921776,0,9.0,33.95394723566545,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
541,0.9907118877718213,1,50.418925131208766,0.9336837987260883,9,9,8,1,0,18,16,15.0,185.40609854707574,0,9.0,33.418925131208766,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
542,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
543,0.991821596747347,1,49.568244395653124,0.9179304517713541,9,9,8,1,0,18,16,15.0,186.57637546758284,0,9.0,32.568244395653124,8.999999999999996,0.9999999999999964,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
544,0.9906109842965054,1,48.69911782151734,0.9018355152132841,9,9,8,1,0,18,16,15.0,187.2472867451176,0,8.69911782151734,32.0,8.69911782151734,0.6991178215173406,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
545,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
546,0.9649507162054667,1,45.88480519975172,0.849718614810217,9,8,7,1,1,16,14,14.0,183.52100106742273,0,8.0,30.884805199751717,8.0,1.0,7,18,14,0.8888888888888888,0.7777777777777778,0.7777777777777778,0
547,0.9873389025570906,1,53.09087389343435,0.9831643313598953,9,9,8,1,0,18,16,15.0,181.8081669897249,0,9.0,36.0,9.0,0.9091261065656511,9,18,18,1.0,1.0,0.8888888888888888,1
548,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
549,0.9753712905996765,1,51.8138633854137,0.9595159886187722,9,9,8,1,0,18,16,14.5,180.09306830729315,0,9.0,34.8138633854137,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
550,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
551,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
552,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
553,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
554,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
555,0.9760489318455386,2,48.611720765854244,0.900217051219523,9,9,7,2,0,18,14,15.0,182.49037160566087,0,9.0,32.611720765854244,9.0,2.0,7,18,14,1.0,0.7777777777777778,0.7777777777777778,0
556,0.9942070714941431,1,53.91066404623518,0.9983456304858367,9,9,8,1,0,18,16,15.0,183.37630456719566,0,9.0,36.0,9.0,0.08933595376481662,9,18,18,1.0,1.0,0.8888888888888888,1
557,0.9874811070666838,1,50.66524253258876,0.9382452320849771,9,9,8,1,0,18,16,15.0,184.22931630261616,0,9.0,33.66524253258876,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
558,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
559,0.9926692564830066,1,51.634498337476074,0.9561944136569643,9,9,8,1,0,18,16,15.0,184.75424752962985,0,9.0,34.634498337476074,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
560,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
561,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
562,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
563,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
564,0.9955458609860296,1,53.79394600554252,0.9961841852878245,9,9,8,1,0,18,16,15.0,183.82023496120527,0,9.0,36.0,9.0,0.20605399445747707,9,18,18,1.0,1.0,0.8888888888888888,1
565,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
566,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
567,0.9952036104713788,1,48.40260829241477,0.8963445980076808,9,9,8,1,0,18,16,15.0,189.014727377135,0,8.402608292414765,32.0,8.402608292414765,0.40260829241476515,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
568,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
569,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
570,0.9950163618567799,1,48.979520761841144,0.9070281622563174,9,9,8,1,0,18,16,15.0,188.09543107199087,0,8.979520761841144,32.0,8.979520761841144,0.9795207618411439,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
571,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
572,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
573,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
574,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
575,0.997723764333186,1,53.23094011040064,0.9857581501926044,9,9,8,1,0,18,16,15.0,184.72897407275724,0,9.0,36.0,9.0,0.7690598895993617,9,18,18,1.0,1.0,0.8888888888888888,1
576,0.9952937980288203,1,49.18198954460513,0.9107775841593543,9,9,8,1,0,18,16,15.0,187.96262428769512,0,9.0,32.18198954460513,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
577,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
578,0.9767148787492084,1,46.412271870660135,0.8594865161233358,9,8,7,1,1,16,14,14.0,186.38161320911186,0,8.0,31.412271870660135,8.0,1.0,7,18,14,0.8888888888888888,0.7777777777777778,0.7777777777777778,0
579,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
580,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
581,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
582,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
583,0.9850050040745756,2,49.64367398893465,0.9193272960913824,9,9,7,2,0,18,14,15.0,184.1515072238517,0,9.0,33.416193910317475,9.0,1.7725199213828233,8,18,16,1.0,0.8888888888888888,0.7777777777777778,0
584,0.9982371634199472,1,52.47393583554624,0.9717395525101156,9,9,8,1,0,18,16,15.0,185.51836722939854,0,9.0,35.47393583554624,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
585,0.9965743841763595,1,50.720142070148,0.9392618901879259,9,9,8,1,0,18,16,15.0,186.79328057264348,0,9.0,33.720142070148,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
586,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
587,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
588,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
589,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
590,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
591,0.998188824313096,1,50.452553680981595,0.9343065496478073,9,9,8,1,0,18,16,15.0,187.52582772119,0,9.0,33.452553680981595,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
592,0.9832955502891356,3,52.39542733601714,0.9702856914077249,9,9,7,2,0,18,14,15.0,180.9914048152625,0,9.0,36.0,9.0,1.6045726639828573,9,18,18,1.0,1.0,0.7777777777777778,1
593,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
594,0.9938945320287035,1,48.86397833158527,0.9048884876219495,9,9,8,1,0,18,16,15.0,187.94565772688873,0,8.863978331585272,32.0,8.863978331585272,0.8639783315852725,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
595,0.9953634810876802,1,51.68277957689457,0.9570885106832328,9,9,8,1,0,18,16,15.0,185.48190297635736,0,9.0,34.68277957689457,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
596,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
597,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
598,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
599,0.9772571980053252,1,52.4476066675291,0.9712519753246129,9,9,8,1,0,18,16,14.726269691769076,179.77619666623548,0,9.0,35.4476066675291,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
600,0.9873387023039734,2,45.05014013212718,0.8342618542986515,9,9,7,2,0,18,14,15.0,189.7890213334368,0,8.028769595960725,30.021370536166458,8.028769595960725,1.0287695959607248,7,18,14,1.0,0.7777777777777778,0.7777777777777778,0
601,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
602,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
603,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
604,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
605,0.9859025477820074,1,50.3270323980436,0.9319820814452519,9,9,8,1,0,18,16,15.0,184.1129013631745,0,9.0,33.3270323980436,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
606,0.9880937563393579,1,48.54081854654231,0.8989040471581909,9,9,8,1,0,18,16,15.0,186.75977400592163,0,8.540818546542312,32.0,8.540818546542312,0.5408185465423117,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
607,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
608,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
609,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
610,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
611,0.9954775040100196,2,47.202684275172615,0.874123782873567,9,9,7,2,0,18,14,15.0,189.76272813324002,0,8.464217492946005,31.73846678222661,8.464217492946005,1.4642174929460054,7,18,14,1.0,0.7777777777777778,0.7777777777777778,0
